166,270008;Desierto de Atacama,Caldera Ad.;27° 15' 50'' S;204;2018;5;12;12.7;18.9
167,270008;Desierto de Atacama,Caldera Ad.;27° 15' 50'' S;204;2018;5;13;14.1;18.0
168,270008;Desierto de Atacama,Caldera Ad.;27° 15' 50'' S;204;2018;5;14;10.2;18.9
169,270008;Desierto de Atacama,Caldera Ad.;27° 15' 50'' S;204;2018;5;15;7.8;19.3
170,270008;Desierto de Atacama,Caldera Ad.;27° 15' 50'' S;204;2018;5;16;12.9;15.5
171,270008;Desierto de Atacama,Caldera Ad.;27° 15' 50'' S;204;2018;5;17;12.1;17.0
172,270008;Desierto de Atacama,Caldera Ad.;27° 15' 50'' S;204;2018;5;18;7.3;19.3
173,270008;Desierto de Atacama,Caldera Ad.;27° 15' 50'' S;204;2018;5;19;10.0;16.9
174,270008;Desierto de Atacama,Caldera Ad.;27° 15' 50'' S;204;2018;5;20;12.9;18.6
175,270008;Desierto de Atacama,Caldera Ad.;27° 15' 50'' S;204;2018;5;21;13.3;18.5
176,270008;Desierto de Atacama,Caldera Ad.;27° 15' 50'' S;204;2018;5;22;11.2;19.5
177,270008;Desierto de Atacama,Caldera Ad.;27° 15' 50'' S;204;2018;5;23;11.1;17.7
178,270008;Desierto de Atacama,Caldera Ad.;27° 15' 50'' S;204;2018;5;24;8.8;17.9
179,270008;Desierto de Atacama,Caldera Ad.;27° 15' 50'' S;204;2018;5;25;9.7;16.8
180,270008;Desierto de Atacama,Caldera Ad.;27° 15' 50'' S;204;2018;5;26;11.5;16.9
181,270008;Desierto de Atacama,Caldera Ad.;27° 15' 50'' S;204;2018;5;27;9.1;18.4
182,270008;Desierto de Atacama,Caldera Ad.;27° 15' 50'' S;204;2018;5;28;8.3;18.5
183,270008;Desierto de Atacama,Caldera Ad.;27° 15' 50'' S;204;2018;5;29;9.2;17.2
184,270008;Desierto de Atacama,Caldera Ad.;27° 15' 50'' S;204;2018;5;30;8.6;19.7
185,270008;Desierto de Atacama,Caldera Ad.;27° 15' 50'' S;204;2018;5;31;13.0;15.1
186,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;1;9.4;17.4
187,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;2;8.4;17.4
188,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;3;8.5;16.0
189,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;4;9.6;17.4
190,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;5;10.1;13.6
191,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;6;11.2;17.4
192,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;7;10.0;19.0
193,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;8;9.3;15.9
194,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;9;8.2;21.3
195,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;10;9.4;19.4
196,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;11;9.4;19.7
197,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;12;9.8;17.2
198,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;13;12.2;17.4
199,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;14;8.9;18.1
200,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;15;9.3;17.6
201,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;16;7.8;14.3
202,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;17;11.2;16.9
203,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;18;8.3;20.4
204,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;19;6.9;20.1
205,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;20;6.7;15.5
206,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;21;6.7;15.2
207,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;22;9.0;15.2
208,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;23;7.8;14.6
209,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;24;6.0;13.5
210,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;25;6.7;12.7
211,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;26;10.3;15.5
212,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;27;5.7;16.2
213,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;28;7.9;16.9
214,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;29;10.9;18.3
215,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;30;12.1;17.5
216,290004;La Florida,La Serena Ad.;29° 55' 3'' S;142;2018;5;31;12.0;14.9
217,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;1;8.2;20.3
218,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;2;7.9;21.5
219,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;3;9.2;24.8
220,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;4;10.0;25.0
221,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;5;7.6;14.4
222,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;6;10.3;16.2
223,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;7;11.5;17.3
224,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;8;8.8;16.7
225,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;9;7.7;16.5
226,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;10;7.7;20.6
227,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;11;11.4;27.0
228,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;12;9.0;13.0
229,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;13;9.8;14.6
230,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;14;9.0;19.1
231,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;15;10.7;17.8
232,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;16;11.6;18.8
233,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;17;6.9;20.7
234,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;18;10.2;21.8
235,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;19;10.8;27.8
236,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;20;12.7;27.1
237,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;21;8.8;21.1
238,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;22;7.8;18.6
239,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;23;7.6;20.2
240,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;24;8.7;20.9
241,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;25;7.3;16.7
242,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;26;6.6;16.4
243,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;27;7.0;19.6
244,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;28;8.9;15.0
245,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;29;11.3;13.2
246,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;30;10.0;14.2
247,330007;Rodelillo,Ad.;33° 4' 6'' S;330;2018;5;31;5.6;12.9
248,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;1;5.8;22.8
249,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;2;6.6;22.4
250,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;3;9.6;24.2
251,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;4;8.2;25.0
252,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;5;7.9;24.8
253,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;6;7.0;20.4
254,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;7;9.8;20.4
255,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;8;9.0;20.8
256,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;9;9.9;18.6
257,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;10;6.2;19.8
258,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;11;6.2;25.0
259,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;12;6.0;25.4
260,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;13;9.8;14.8
261,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;14;6.2;17.0
262,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;15;9.0;15.8
263,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;16;12.0;17.8
264,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;17;5.2;19.7
265,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;18;3.8;20.6
266,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;19;4.2;24.0
267,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;20;5.0;25.0
268,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;21;5.0;21.0
269,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;22;5.0;22.6
270,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;23;5.4;23.4
271,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;24;1.0;25.2
272,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;25;5.7;25.2
273,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;26;2.4;14.8
274,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;27;1.0;19.8
275,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;28;9.0;22.4
276,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;29;10.0;15.0
277,330019;Eulogio SÃ¡nchez,Tobalaba Ad.;33° 27' 19'' S;650;2018;5;30;8.5;12.0
